timestamp,age,gender,country,state,self_employed,family_history,treatment,work_interfere,no_employees,remote_work,tech_company,benefits,care_options,wellness_program,seek_help,anonymity,leave,mental_health_consequence,phys_health_consequence,coworkers,supervisor,mental_health_interview,phys_health_interview,mental_vs_physical,obs_consequence
29-08-2014 08:53,27,male,France,Prefer not to say,No,Yes,No,Prefer not to say,500-1000,No,No,Yes,Yes,'Don\'t know',No,Yes,'Somewhat easy',Maybe,Maybe,No,'Some of them',No,Maybe,'Don\'t know',Yes
29-08-2014 08:54,26,male,Belgium,Prefer not to say,No,No,No,Never,Jun-25,No,Yes,Yes,No,No,No,No,'Somewhat easy',Maybe,No,No,No,No,No,'Don\'t know',No
29-08-2014 08:57,28,male,'United Kingdom',Prefer not to say,No,Yes,Yes,Often,26-100,No,Yes,No,No,No,No,'Don\'t know','Somewhat easy',Maybe,Maybe,Yes,Yes,No,No,No,No
29-08-2014 08:57,40,male,'United States',ME,No,Yes,Yes,Sometimes,01-May,Yes,Yes,No,No,No,No,'Don\'t know','Don\'t know',Maybe,Maybe,'Some of them',Yes,No,Maybe,No,No
29-08-2014 08:59,37,female,Canada,Prefer not to say,Yes,Yes,Yes,Rarely,01-May,Yes,Yes,No,Yes,No,No,Yes,'Somewhat easy',Yes,Maybe,'Some of them','Some of them',Maybe,Maybe,'Don\'t know',Yes
29-08-2014 08:59,34,female,'United Kingdom',Prefer not to say,No,Yes,Yes,Often,26-100,Yes,No,Yes,Yes,No,Yes,No,'Somewhat easy',Yes,Yes,'Some of them',No,No,No,'Don\'t know',No
29-08-2014 09:01,28,male,'United States',NY,No,Yes,Yes,Often,100-500,No,Yes,'Don\'t know','Not sure',No,'Don\'t know','Don\'t know','Don\'t know',Maybe,No,'Some of them','Some of them',No,Yes,'Don\'t know',No
29-08-2014 09:01,27,male,Canada,Prefer not to say,No,No,No,Never,26-100,No,Yes,Yes,'Not sure',Yes,No,Yes,'Very easy',No,No,Yes,Yes,Maybe,Maybe,Yes,No
29-08-2014 09:02,29,male,'United Kingdom',Prefer not to say,No,No,Yes,Sometimes,Jun-25,Yes,Yes,No,No,No,No,'Don\'t know','Very easy',No,No,Yes,Yes,No,Yes,Yes,No
29-08-2014 09:02,39,female,'United Kingdom',Prefer not to say,No,Yes,No,Rarely,500-1000,Yes,Yes,'Don\'t know','Not sure',No,No,'Don\'t know','Somewhat difficult',Yes,Yes,No,No,No,No,No,Yes
29-08-2014 09:03,28,male,'United Kingdom',Prefer not to say,No,No,No,Often,Jun-25,No,Yes,No,No,No,No,No,'Somewhat difficult',Yes,No,No,No,No,Yes,Yes,No
29-08-2014 09:10,23,male,'United States',PA,No,Yes,No,Sometimes,26-100,No,Yes,Yes,'Not sure',Yes,Yes,Yes,'Somewhat easy',No,No,No,No,No,Maybe,'Don\'t know',No
29-08-2014 09:12,38,male,'United Kingdom',Prefer not to say,No,No,No,Prefer not to say,01-May,Yes,Yes,No,No,No,No,Yes,'Somewhat easy',No,No,'Some of them',Yes,No,No,'Don\'t know',No
29-08-2014 09:13,19,male,'United Kingdom',Prefer not to say,No,No,No,Prefer not to say,Jun-25,No,Yes,Yes,No,No,Yes,'Don\'t know','Very easy',No,No,Yes,Yes,No,No,Yes,No
29-08-2014 09:14,30,female,'United States',IL,No,Yes,Yes,Sometimes,26-100,No,Yes,Yes,Yes,Yes,'Don\'t know',Yes,'Very easy',No,No,'Some of them',No,No,No,Yes,No
29-08-2014 09:15,28,male,'United Kingdom',Prefer not to say,Yes,No,No,Prefer not to say,01-May,Yes,Yes,No,Yes,No,No,Yes,'Very easy',Maybe,Maybe,No,No,No,No,Yes,No
29-08-2014 09:15,20,male,India,Prefer not to say,No,No,Yes,Sometimes,26-100,No,Yes,'Don\'t know',No,No,No,'Don\'t know','Don\'t know',Yes,No,No,No,No,Maybe,Yes,No
29-08-2014 09:19,35,male,'United Kingdom',Prefer not to say,Yes,No,No,Sometimes,01-May,No,Yes,'Don\'t know','Not sure',No,'Don\'t know','Don\'t know','Somewhat easy',No,No,'Some of them',Yes,No,No,'Don\'t know',No
29-08-2014 09:24,39,male,'United States',MN,No,No,Yes,Rarely,100-500,Yes,Yes,Yes,Yes,No,No,Yes,'Very easy',Maybe,No,'Some of them',Yes,No,No,'Don\'t know',No
29-08-2014 09:23,31,female,'United States',TX,No,Yes,No,Never,'More than 1000',No,No,Yes,'Not sure',No,'Don\'t know','Don\'t know','Don\'t know',Yes,Yes,No,No,No,No,'Don\'t know',No
29-08-2014 09:23,32,male,'United Kingdom',Prefer not to say,No,No,No,Rarely,500-1000,No,Yes,No,No,No,No,'Don\'t know','Don\'t know',Yes,No,No,No,No,No,'Don\'t know',No
29-08-2014 09:27,27,male,Sweden,Prefer not to say,No,No,No,Prefer not to say,Jun-25,No,Yes,No,No,No,No,'Don\'t know','Don\'t know',No,No,No,No,No,No,'Don\'t know',No
29-08-2014 09:29,25,male,'United States',PA,No,Yes,Yes,Often,Jun-25,Yes,Yes,Yes,Yes,No,'Don\'t know',Yes,'Somewhat easy',No,No,Yes,Yes,Maybe,Maybe,'Don\'t know',No
29-08-2014 09:31,42,male,'United States',IN,No,Yes,Yes,Sometimes,Jun-25,Yes,Yes,'Don\'t know',No,No,'Don\'t know','Don\'t know','Don\'t know',Maybe,No,'Some of them',Yes,No,Maybe,'Don\'t know',No
29-08-2014 09:31,34,male,'United States',PA,No,Yes,Yes,Often,100-500,No,Yes,Yes,Yes,No,No,Yes,'Very easy',No,No,Yes,Yes,Maybe,Maybe,'Don\'t know',No
29-08-2014 09:33,26,female,'United States',OH,No,No,Yes,Sometimes,26-100,Yes,Yes,'Don\'t know',No,No,'Don\'t know','Don\'t know','Don\'t know',Maybe,No,'Some of them',No,Maybe,Maybe,'Don\'t know',Yes
29-08-2014 09:35,35,male,'United Kingdom',Prefer not to say,No,Yes,Yes,Sometimes,01-May,No,Yes,No,Yes,No,No,Yes,'Very easy',Yes,Yes,'Some of them','Some of them',No,Maybe,Yes,Yes
29-08-2014 09:36,34,male,'United Kingdom',Prefer not to say,No,No,No,Never,500-1000,No,Yes,'Don\'t know',No,No,'Don\'t know','Don\'t know','Very easy',Maybe,No,Yes,Yes,No,No,Yes,No
29-08-2014 09:36,38,male,'United States',PA,No,Yes,Yes,Sometimes,100-500,Yes,No,Yes,Yes,No,Yes,Yes,'Very easy',No,No,Yes,Yes,Yes,Yes,'Don\'t know',No
29-08-2014 09:40,34,male,'United States',SD,No,No,No,Sometimes,100-500,No,Yes,'Don\'t know',No,No,No,'Don\'t know','Don\'t know',Yes,No,'Some of them',No,No,Maybe,'Don\'t know',No
29-08-2014 09:42,39,male,'United States',IN,No,Yes,Yes,Sometimes,Jun-25,Yes,Yes,No,Yes,No,No,Yes,'Somewhat easy',No,No,'Some of them',Yes,Maybe,Yes,Yes,No
29-08-2014 09:46,44,female,'United States',CA,No,No,No,Prefer not to say,100-500,No,Yes,'Don\'t know','Not sure',No,No,'Don\'t know','Don\'t know',Yes,No,No,No,No,No,'Don\'t know',No
29-08-2014 09:47,40,male,'United States',TN,No,No,No,Prefer not to say,'More than 1000',No,No,Yes,Yes,Yes,Yes,Yes,'Don\'t know',Maybe,No,No,Yes,No,No,'Don\'t know',No
29-08-2014 09:47,33,female,'United States',TX,Yes,No,No,Never,01-May,Yes,Yes,No,Yes,'Don\'t know','Don\'t know',Yes,'Somewhat easy',Maybe,No,No,'Some of them',No,No,Yes,No
29-08-2014 09:51,24,female,'United States',TN,No,Yes,No,Sometimes,'More than 1000',No,No,Yes,Yes,No,'Don\'t know','Don\'t know','Somewhat difficult',Yes,Maybe,'Some of them','Some of them',No,No,No,Yes
29-08-2014 09:53,38,female,'United States',OR,No,Yes,No,Sometimes,26-100,Yes,Yes,'Don\'t know','Not sure','Don\'t know','Don\'t know','Don\'t know','Don\'t know',No,No,'Some of them',Yes,No,No,'Don\'t know',No
29-08-2014 09:53,31,male,'United States',SD,No,No,No,Sometimes,'More than 1000',No,Yes,Yes,'Not sure',Yes,Yes,Yes,'Don\'t know',Yes,Maybe,'Some of them','Some of them',No,Maybe,Yes,No
29-08-2014 09:54,23,male,Israel,Prefer not to say,No,No,No,Prefer not to say,100-500,No,Yes,'Don\'t know','Not sure',No,No,Yes,'Very easy',Maybe,No,'Some of them',Yes,Maybe,Yes,'Don\'t know',No
29-08-2014 09:54,26,female,'United States',NY,No,No,No,Prefer not to say,Jun-25,No,Yes,'Don\'t know','Not sure',No,No,'Don\'t know','Somewhat easy',No,No,Yes,Yes,No,Maybe,Yes,No
29-08-2014 09:58,46,other,'United States',CT,No,No,Yes,Often,'More than 1000',No,No,Yes,Yes,Yes,Yes,'Don\'t know','Don\'t know',Yes,No,'Some of them','Some of them',No,No,No,Yes
29-08-2014 09:59,30,male,'United States',CA,No,Yes,Yes,Sometimes,26-100,Yes,Yes,Yes,No,No,No,'Don\'t know','Don\'t know',Maybe,No,'Some of them',No,No,Maybe,'Don\'t know',No
29-08-2014 10:03,25,male,'United States',Prefer not to say,No,No,No,Rarely,26-100,Yes,Yes,'Don\'t know',No,No,No,'Don\'t know','Somewhat easy',Yes,No,'Some of them','Some of them',No,Yes,'Don\'t know',Yes
29-08-2014 10:05,19,male,Canada,Prefer not to say,No,No,No,Never,26-100,Yes,Yes,'Don\'t know',No,No,No,'Don\'t know','Somewhat easy',No,No,'Some of them','Some of them',No,Maybe,No,No
29-08-2014 10:06,30,female,'United States',GA,No,Yes,Yes,Sometimes,500-1000,No,No,Yes,Yes,Yes,Yes,Yes,'Somewhat easy',Maybe,Maybe,'Some of them','Some of them',No,No,No,Yes
29-08-2014 10:12,32,male,'United States',TN,No,No,No,Never,Jun-25,No,Yes,Yes,Yes,Yes,Yes,'Don\'t know','Somewhat easy',No,No,Yes,Yes,No,Maybe,Yes,No
29-08-2014 10:13,32,male,'United Kingdom',Prefer not to say,No,No,No,Prefer not to say,Jun-25,No,Yes,No,No,No,No,'Don\'t know','Don\'t know',Maybe,Maybe,No,No,No,Maybe,'Don\'t know',No
29-08-2014 10:13,37,male,'United States',IN,No,Yes,No,Sometimes,26-100,Yes,Yes,'Don\'t know',No,No,No,'Don\'t know','Somewhat easy',Maybe,No,'Some of them','Some of them',No,Maybe,No,No
29-08-2014 10:16,42,male,'United States',CA,No,Yes,Yes,Sometimes,Jun-25,Yes,Yes,'Don\'t know',No,No,'Don\'t know','Don\'t know','Don\'t know',Maybe,Maybe,'Some of them','Some of them',No,No,'Don\'t know',No
29-08-2014 10:27,25,female,'United States',OR,No,No,No,Never,'More than 1000',No,Yes,Yes,Yes,Yes,Yes,'Don\'t know','Don\'t know',Maybe,No,'Some of them',Yes,Maybe,No,Yes,No
29-08-2014 10:30,19,male,'United States',IN,No,No,No,Sometimes,01-May,No,Yes,'Don\'t know','Not sure',No,No,'Don\'t know','Don\'t know',No,No,'Some of them',Yes,Maybe,Maybe,'Don\'t know',No
29-08-2014 10:32,40,female,'United States',GA,No,Yes,No,Never,100-500,Yes,Yes,Yes,Yes,Yes,No,'Don\'t know','Don\'t know',Yes,Yes,No,No,No,No,'Don\'t know',No
29-08-2014 10:33,34,male,'United States',IN,No,No,No,Prefer not to say,'More than 1000',No,No,Yes,'Not sure',Yes,'Don\'t know','Don\'t know','Don\'t know',Maybe,Maybe,'Some of them',Yes,No,No,'Don\'t know',No
29-08-2014 10:38,26,male,'United States',MN,No,Yes,No,Prefer not to say,Jun-25,No,Yes,'Don\'t know','Not sure',No,No,'Don\'t know','Don\'t know',No,No,'Some of them',Yes,No,No,Yes,No
29-08-2014 10:38,31,male,'United States',MN,No,Yes,Yes,Rarely,Jun-25,No,Yes,'Don\'t know','Not sure','Don\'t know','Don\'t know',Yes,'Don\'t know',No,No,Yes,Yes,Maybe,Maybe,Yes,No
29-08-2014 10:55,40,male,'United States',NC,No,Yes,No,Sometimes,'More than 1000',Yes,No,Yes,'Not sure',Yes,'Don\'t know','Don\'t know','Don\'t know',Yes,Maybe,'Some of them','Some of them',No,Maybe,No,No
29-08-2014 10:59,31,female,'United States',FL,No,Yes,Yes,Often,26-100,No,Yes,No,No,No,No,No,'Very difficult',Yes,No,No,No,No,Yes,No,Yes
29-08-2014 11:01,36,male,'United States',MN,No,No,No,Never,100-500,No,No,'Don\'t know',No,No,'Don\'t know','Don\'t know','Don\'t know',Yes,Maybe,No,No,No,Maybe,'Don\'t know',Yes
29-08-2014 11:02,35,male,Canada,Prefer not to say,No,Yes,No,Sometimes,Jun-25,Yes,Yes,No,Yes,No,No,'Don\'t know','Don\'t know',Maybe,No,No,'Some of them',No,No,'Don\'t know',No
29-08-2014 11:04,26,male,Australia,Prefer not to say,No,Yes,Yes,Sometimes,26-100,Yes,Yes,No,No,No,No,Yes,'Don\'t know',No,No,Yes,Yes,No,Maybe,Yes,No
29-08-2014 11:05,44,male,'United States',MO,No,No,No,Prefer not to say,'More than 1000',Yes,No,'Don\'t know',No,'Don\'t know','Don\'t know',Yes,'Don\'t know',Yes,No,'Some of them',No,No,No,No,No
29-08-2014 11:11,34,female,'United States',CA,No,No,No,Sometimes,01-May,No,Yes,No,'Not sure',No,No,'Don\'t know','Very easy',No,No,'Some of them',Yes,No,Maybe,Yes,No
29-08-2014 11:12,35,male,'United States',OR,No,No,No,Prefer not to say,Jun-25,Yes,Yes,No,No,No,No,'Don\'t know','Don\'t know',No,No,No,No,No,No,'Don\'t know',No
29-08-2014 11:19,28,female,'United States',OH,No,Yes,Yes,Sometimes,26-100,Yes,Yes,'Don\'t know',No,No,No,'Don\'t know','Somewhat easy',Yes,No,'Some of them','Some of them',No,Maybe,No,No
29-08-2014 11:20,33,male,'United States',NY,No,No,No,Prefer not to say,Jun-25,Yes,Yes,Yes,No,'Don\'t know',Yes,Yes,'Don\'t know',No,No,'Some of them',Yes,No,No,Yes,No
29-08-2014 11:20,40,male,'United States',WI,No,Yes,Yes,Sometimes,'More than 1000',Yes,Yes,Yes,Yes,No,Yes,'Don\'t know','Don\'t know',Yes,No,No,No,No,Maybe,'Don\'t know',No
29-08-2014 11:20,26,male,'United States',WA,No,No,Yes,Sometimes,Jun-25,No,Yes,Yes,Yes,No,No,Yes,'Don\'t know',Maybe,No,'Some of them',No,No,Maybe,'Don\'t know',No
29-08-2014 11:22,29,female,'United Kingdom',Prefer not to say,No,No,Yes,Often,'More than 1000',No,No,Yes,Yes,No,No,'Don\'t know','Don\'t know',Maybe,No,'Some of them',No,No,Yes,No,Yes
29-08-2014 11:23,26,female,Canada,Prefer not to say,No,Yes,Yes,Sometimes,100-500,No,Yes,Yes,'Not sure',No,No,Yes,'Don\'t know',Maybe,No,'Some of them',No,No,Maybe,'Don\'t know',No
29-08-2014 11:24,33,male,Italy,Prefer not to say,No,Yes,Yes,Sometimes,Jun-25,No,Yes,No,'Not sure',No,No,'Don\'t know','Somewhat easy',No,No,'Some of them',Yes,No,No,'Don\'t know',No
29-08-2014 11:25,28,male,Brazil,Prefer not to say,No,Yes,No,Sometimes,100-500,No,Yes,No,No,No,No,'Don\'t know','Somewhat easy',No,No,'Some of them','Some of them',No,No,'Don\'t know',Yes
29-08-2014 11:27,41,male,'United States',IL,Yes,No,Yes,Often,01-May,Yes,No,No,Yes,Yes,Yes,Yes,'Very difficult',No,No,'Some of them','Some of them',No,No,Yes,Yes
29-08-2014 11:32,39,male,'United Kingdom',Prefer not to say,Yes,Yes,Yes,Sometimes,01-May,Yes,Yes,No,Yes,Yes,Yes,Yes,'Somewhat difficult',No,No,Yes,Yes,No,Maybe,Yes,Yes
29-08-2014 11:32,26,female,'United States',WA,No,Yes,Yes,Sometimes,'More than 1000',No,Yes,Yes,Yes,No,No,'Don\'t know','Don\'t know',No,No,'Some of them',Yes,No,Maybe,No,Yes
29-08-2014 11:33,23,female,'United States',IL,No,Yes,No,Sometimes,26-100,No,No,No,No,No,No,'Don\'t know','Somewhat difficult',Yes,No,No,'Some of them',No,Maybe,No,No
29-08-2014 11:34,35,male,Switzerland,Prefer not to say,No,Yes,Yes,Often,'More than 1000',No,Yes,'Don\'t know','Not sure',No,No,Yes,'Very easy',No,No,'Some of them','Some of them',No,Maybe,No,No
29-08-2014 11:36,36,male,'United States',FL,No,No,No,Never,01-May,Yes,Yes,'Don\'t know','Not sure','Don\'t know','Don\'t know','Don\'t know','Very easy',No,No,'Some of them','Some of them',No,No,'Don\'t know',No
29-08-2014 11:39,42,male,'United States',TN,No,No,No,Rarely,'More than 1000',No,No,'Don\'t know',No,No,'Don\'t know','Don\'t know','Don\'t know',Maybe,No,'Some of them',No,No,Maybe,No,No
29-08-2014 11:40,39,male,'United States',WA,No,Yes,Yes,Sometimes,500-1000,No,Yes,Yes,Yes,No,'Don\'t know',Yes,'Very easy',No,No,'Some of them',Yes,No,No,Yes,No
29-08-2014 11:43,27,male,'United States',CA,No,No,No,Never,Jun-25,No,Yes,'Don\'t know',No,No,'Don\'t know','Don\'t know','Don\'t know',Maybe,No,'Some of them',Yes,Maybe,Maybe,'Don\'t know',No
29-08-2014 11:44,33,male,'United States',FL,Yes,No,No,Never,Jun-25,Yes,Yes,'Don\'t know',No,No,No,No,'Very easy',Maybe,No,'Some of them',Yes,No,Maybe,Yes,No
29-08-2014 11:46,31,other,Canada,Prefer not to say,No,Yes,Yes,Often,'More than 1000',No,Yes,Yes,'Not sure','Don\'t know','Don\'t know','Don\'t know','Don\'t know',Maybe,No,'Some of them',No,No,Maybe,'Don\'t know',No
29-08-2014 11:53,28,female,'United States',OR,No,No,Yes,Rarely,Jun-25,No,Yes,Yes,Yes,'Don\'t know',Yes,Yes,'Very easy',No,No,'Some of them','Some of them',No,Yes,'Don\'t know',No
29-08-2014 11:54,29,female,'United States',NJ,No,No,Yes,Often,'More than 1000',Yes,No,Yes,No,No,No,'Don\'t know','Somewhat easy',No,No,'Some of them',Yes,Maybe,Maybe,'Don\'t know',No
29-08-2014 11:56,27,male,'United States',CA,No,No,Yes,Sometimes,100-500,No,Yes,'Don\'t know','Not sure',No,No,Yes,'Very difficult',Maybe,No,'Some of them',No,No,Maybe,No,No
29-08-2014 12:00,44,male,'United States',FL,Yes,No,No,Never,01-May,Yes,Yes,'Don\'t know',No,No,No,Yes,'Somewhat difficult',No,No,No,No,No,No,'Don\'t know',No
29-08-2014 12:08,25,male,'United States',UT,No,No,Yes,Often,Jun-25,Yes,Yes,'Don\'t know',No,No,No,'Don\'t know','Somewhat easy',Maybe,No,'Some of them',No,No,Maybe,'Don\'t know',No
29-08-2014 12:15,24,male,Germany,Prefer not to say,No,Yes,Yes,Sometimes,Jun-25,No,Yes,No,No,No,No,'Don\'t know','Somewhat easy',Maybe,No,Yes,Yes,No,No,'Don\'t know',No
29-08-2014 12:20,25,male,'South Africa',Prefer not to say,No,Yes,Yes,Often,Jun-25,No,No,'Don\'t know',No,No,No,Yes,'Don\'t know',No,No,'Some of them',Yes,No,Maybe,No,Yes
29-08-2014 12:26,34,male,'United States',NJ,No,No,No,Never,Jun-25,Yes,Yes,Yes,'Not sure','Don\'t know','Don\'t know','Don\'t know','Somewhat easy',Maybe,Maybe,No,'Some of them',No,Maybe,'Don\'t know',No
29-08-2014 12:27,26,male,'United States',PA,No,No,No,Never,'More than 1000',No,No,Yes,Yes,No,'Don\'t know','Don\'t know','Somewhat difficult',Maybe,No,No,Yes,No,No,'Don\'t know',No
29-08-2014 12:45,48,male,'United States',IN,No,No,No,Never,26-100,No,No,Yes,Yes,Yes,Yes,Yes,'Don\'t know',Maybe,No,'Some of them',Yes,No,Maybe,'Don\'t know',No
29-08-2014 12:48,34,male,Greece,Prefer not to say,No,No,No,Prefer not to say,26-100,Yes,Yes,No,No,No,No,'Don\'t know','Very difficult',Yes,Maybe,'Some of them',No,No,Maybe,No,No
29-08-2014 12:54,39,female,'United States',OH,No,No,Yes,Sometimes,Jun-25,Yes,Yes,No,No,No,No,'Don\'t know','Don\'t know',Maybe,Maybe,'Some of them','Some of them',No,Maybe,No,No
29-08-2014 13:17,43,male,'United States',OH,No,No,No,Sometimes,'More than 1000',Yes,Yes,Yes,'Not sure',No,Yes,'Don\'t know','Don\'t know',Maybe,No,No,No,No,No,'Don\'t know',No
29-08-2014 13:23,41,male,'United States',IL,No,No,No,Rarely,'More than 1000',No,Yes,Yes,Yes,Yes,Yes,'Don\'t know','Don\'t know',Maybe,Maybe,'Some of them',No,No,No,Yes,Yes
29-08-2014 13:58,25,male,'United States',IN,No,No,No,Never,'More than 1000',No,No,'Don\'t know',No,No,No,'Don\'t know','Don\'t know',No,No,'Some of them',Yes,No,No,'Don\'t know',No
29-08-2014 14:04,31,male,'United States',CA,No,No,Yes,Sometimes,100-500,No,Yes,Yes,Yes,No,No,'Don\'t know','Somewhat easy',Maybe,No,'Some of them',No,No,Maybe,No,No
29-08-2014 14:09,40,male,'United States',WA,No,Yes,Yes,Sometimes,'More than 1000',No,Yes,Yes,Yes,Yes,Yes,Yes,'Don\'t know',Yes,Yes,No,No,No,Maybe,No,Yes
29-08-2014 14:31,43,male,'United States',VA,Yes,Yes,Yes,Sometimes,01-May,Yes,Yes,Yes,'Not sure',No,'Don\'t know','Don\'t know','Don\'t know',Maybe,Maybe,'Some of them','Some of them',No,Maybe,'Don\'t know',No
29-08-2014 14:51,27,female,'United States',WA,No,Yes,Yes,Often,'More than 1000',No,Yes,Yes,Yes,Yes,Yes,Yes,'Very difficult',Maybe,No,Yes,'Some of them',No,Maybe,No,Yes
29-08-2014 14:59,37,female,'United States',NJ,No,Yes,Yes,Sometimes,26-100,Yes,Yes,Yes,Yes,No,'Don\'t know','Don\'t know','Don\'t know',Yes,Maybe,No,No,No,Maybe,'Don\'t know',No
29-08-2014 15:10,32,male,Netherlands,Prefer not to say,Yes,No,Yes,Sometimes,01-May,No,Yes,No,No,No,No,Yes,'Very difficult',Maybe,No,'Some of them',Yes,No,Maybe,No,No
29-08-2014 15:59,25,male,'United States',UT,No,Yes,Yes,Often,01-May,No,Yes,No,Yes,No,No,Yes,'Very easy',Maybe,No,Yes,Yes,No,Maybe,No,No
29-08-2014 16:07,29,male,Netherlands,Prefer not to say,No,Yes,Yes,Often,01-May,No,Yes,'Don\'t know','Not sure','Don\'t know',Yes,'Don\'t know','Very difficult',No,Maybe,Yes,Yes,Maybe,No,Yes,No
29-08-2014 16:17,30,female,'United States',TN,No,Yes,Yes,Often,'More than 1000',No,No,Yes,No,No,No,'Don\'t know','Somewhat difficult',Yes,No,No,No,No,Maybe,No,No
29-08-2014 16:21,34,female,Canada,Prefer not to say,No,Yes,Yes,Often,26-100,No,No,'Don\'t know',No,Yes,'Don\'t know','Don\'t know','Somewhat easy',No,No,'Some of them','Some of them',No,No,Yes,No
29-08-2014 16:30,32,male,'United Kingdom',Prefer not to say,No,Yes,Yes,Sometimes,01-May,No,No,Yes,Yes,Yes,Yes,Yes,'Somewhat easy',Maybe,Maybe,'Some of them','Some of them',No,Maybe,No,No
29-08-2014 16:50,37,male,Germany,Prefer not to say,No,No,No,Prefer not to say,Jun-25,No,Yes,'Don\'t know',No,No,No,Yes,'Very easy',No,No,Yes,Yes,Maybe,Maybe,Yes,No
29-08-2014 16:51,41,male,Germany,Prefer not to say,No,No,Yes,Sometimes,'More than 1000',No,Yes,'Don\'t know',No,No,No,'Don\'t know','Somewhat difficult',No,No,Yes,Yes,No,No,Yes,No
29-08-2014 16:56,38,male,'United States',IN,No,Yes,No,Never,'More than 1000',No,No,Yes,'Not sure',Yes,Yes,'Don\'t know','Don\'t know',Yes,Maybe,'Some of them',No,No,No,No,No
29-08-2014 17:04,32,male,'United States',IN,No,No,Yes,Sometimes,26-100,No,Yes,Yes,Yes,Yes,'Don\'t know',Yes,'Don\'t know',No,No,'Some of them',Yes,No,Maybe,'Don\'t know',No
29-08-2014 17:04,28,female,'United States',CA,No,Yes,Yes,Sometimes,100-500,No,Yes,Yes,Yes,'Don\'t know','Don\'t know','Don\'t know','Don\'t know',Maybe,No,'Some of them','Some of them',No,No,Yes,No
29-08-2014 17:26,11,male,'United States',OH,Yes,No,No,Never,01-May,Yes,Yes,No,Yes,No,No,Yes,'Very easy',No,No,'Some of them','Some of them',No,Maybe,Yes,No
29-08-2014 17:32,43,male,'United States',TX,No,Yes,No,Never,100-500,No,No,Yes,Yes,No,'Don\'t know','Don\'t know','Somewhat easy',Maybe,No,'Some of them','Some of them',No,Maybe,No,No
29-08-2014 17:35,32,male,'United States',TN,No,Yes,Yes,Often,100-500,No,Yes,No,Yes,No,No,'Don\'t know','Very difficult',Yes,No,Yes,Yes,No,Yes,No,No
29-08-2014 17:54,25,male,'United States',WA,No,No,Yes,Sometimes,'More than 1000',No,Yes,Yes,Yes,Yes,'Don\'t know',Yes,'Don\'t know',Yes,No,No,No,No,No,Yes,No
29-08-2014 18:33,37,male,'United States',UT,No,No,Yes,Sometimes,100-500,No,Yes,Yes,No,No,Yes,Yes,'Very easy',No,No,No,Yes,No,No,Yes,No
29-08-2014 18:39,36,male,'United States',AL,Yes,No,Yes,Sometimes,01-May,No,No,No,Yes,No,No,No,'Very difficult',No,No,No,No,No,No,No,Yes
29-08-2014 19:32,24,male,'United States',WI,No,Yes,Yes,Rarely,Jun-25,Yes,Yes,'Don\'t know',No,No,No,'Don\'t know','Very easy',No,No,Yes,Yes,Maybe,Yes,Yes,No
29-08-2014 19:34,40,male,'United States',WA,No,Yes,Yes,Sometimes,'More than 1000',No,Yes,Yes,'Not sure',Yes,'Don\'t know','Don\'t know','Somewhat difficult',Maybe,No,'Some of them','Some of them',No,Maybe,'Don\'t know',Yes
29-08-2014 20:53,29,male,'United States',WI,No,No,No,Prefer not to say,'More than 1000',No,No,'Don\'t know','Not sure',Yes,'Don\'t know',Yes,'Somewhat easy',No,No,'Some of them',Yes,No,Maybe,Yes,No
29-08-2014 20:53,43,male,'United States',NY,No,No,No,Never,500-1000,No,Yes,'Don\'t know',No,No,'Don\'t know','Don\'t know','Don\'t know',No,No,Yes,'Some of them',No,No,Yes,No
29-08-2014 21:26,29,male,'United States',NY,No,No,No,Prefer not to say,Jun-25,Yes,Yes,Yes,'Not sure',No,Yes,'Don\'t know','Don\'t know',Maybe,No,'Some of them',Yes,Maybe,Yes,'Don\'t know',No
29-08-2014 21:28,26,male,'United States',OH,No,Yes,No,Sometimes,100-500,No,Yes,'Don\'t know','Not sure',No,No,'Don\'t know','Don\'t know',Maybe,No,'Some of them',No,No,Maybe,'Don\'t know',No
29-08-2014 21:40,33,female,Canada,Prefer not to say,Yes,Yes,Yes,Often,01-May,Yes,Yes,No,Yes,No,No,No,'Very difficult',Yes,Yes,No,No,No,Maybe,No,Yes
29-08-2014 22:08,35,female,'United States',WA,No,Yes,No,Sometimes,Jun-25,Yes,Yes,'Don\'t know',No,No,No,'Don\'t know','Somewhat easy',No,No,Yes,'Some of them',No,No,Yes,No
29-08-2014 23:51,45,male,'United States',CA,No,No,No,Never,Jun-25,Yes,Yes,Yes,No,No,No,'Don\'t know','Don\'t know',Yes,Maybe,'Some of them',No,No,Maybe,'Don\'t know',No
30-08-2014 00:09,25,male,'United States',SC,No,No,Yes,Rarely,Jun-25,Yes,Yes,No,Yes,No,'Don\'t know','Don\'t know','Somewhat easy',Maybe,No,No,'Some of them',No,Maybe,'Don\'t know',No
30-08-2014 03:55,50,male,France,Prefer not to say,Yes,No,Yes,Sometimes,26-100,Yes,Yes,No,No,No,No,'Don\'t know','Don\'t know',Maybe,Maybe,'Some of them',Yes,No,No,'Don\'t know',No
30-08-2014 05:05,26,male,Australia,Prefer not to say,No,Yes,Yes,Rarely,26-100,No,Yes,No,No,'Don\'t know','Don\'t know','Don\'t know','Very easy',No,No,Yes,Yes,Maybe,Yes,Yes,No
